(141.40746426582336, 57, 'in', 'decode', 701, 1)
(141.40746426582336, 57, 'out', 'decode', 702, 1)
(141.40752625465393, 58, 'in', 'decode', 605, 1)
(141.40752625465393, 58, 'out', 'decode', 606, 1)
(141.40752625465393, 60, 'in', 'decode', 859, 1)
(141.40752625465393, 60, 'out', 'decode', 860, 1)
(141.40752625465393, 61, 'in', 'decode', 681, 1)
(141.40752625465393, 61, 'out', 'decode', 682, 1)
(141.42390203475952, 37, 'in', 'decode', 1247, 1)
(141.42390203475952, 37, 'out', 'decode', 1248, 1)
(141.42390203475952, 62, 'in', 'decode', 498, 1)
(141.42390203475952, 62, 'out', 'decode', 499, 1)
(141.4408061504364, 40, 'in', 'decode', 3108, 1)
(141.4408061504364, 40, 'out', 'decode', 3109, 1)
(141.44087886810303, 52, 'in', 'decode', 675, 1)
(141.44087886810303, 52, 'out', 'decode', 676, 1)
(141.45643663406372, 55, 'in', 'decode', 601, 1)
(141.45643663406372, 55, 'out', 'decode', 602, 1)
(141.47214150428772, 56, 'in', 'decode', 515, 1)
(141.47214150428772, 56, 'out', 'decode', 516, 1)
(141.4876947402954, 57, 'in', 'decode', 702, 1)
(141.4876947402954, 57, 'out', 'decode', 703, 1)
(141.5042085647583, 58, 'in', 'decode', 606, 1)
(141.5042085647583, 58, 'out', 'decode', 607, 1)
(141.50427150726318, 60, 'in', 'decode', 860, 1)
(141.50427150726318, 60, 'out', 'decode', 861, 1)
(141.50427150726318, 61, 'in', 'decode', 682, 1)
(141.50427150726318, 61, 'out', 'decode', 683, 1)
(141.52068853378296, 37, 'in', 'decode', 1248, 1)
(141.52068853378296, 37, 'out', 'decode', 1249, 1)
(141.52068853378296, 62, 'in', 'decode', 499, 1)
(141.52068853378296, 62, 'out', 'decode', 500, 1)
(141.53815340995789, 40, 'in', 'decode', 3109, 1)
(141.53815340995789, 40, 'out', 'decode', 3110, 1)
(141.53834986686707, 52, 'in', 'decode', 676, 1)
(141.53834986686707, 52, 'out', 'decode', 677, 1)
(141.55383944511414, 55, 'in', 'decode', 602, 1)
(141.55383944511414, 55, 'out', 'decode', 603, 1)
(141.56947493553162, 56, 'in', 'decode', 516, 1)
(141.56947493553162, 56, 'out', 'decode', 517, 1)
(141.58525109291077, 57, 'in', 'decode', 703, 1)
(141.58525109291077, 57, 'out', 'decode', 704, 1)
(141.60175943374634, 58, 'in', 'decode', 607, 1)
(141.60175943374634, 58, 'out', 'decode', 608, 1)
(141.60182189941406, 60, 'in', 'decode', 861, 1)
(141.60182189941406, 60, 'out', 'decode', 862, 1)
(141.60182189941406, 61, 'in', 'decode', 683, 1)
(141.60182189941406, 61, 'out', 'decode', 684, 1)
(141.61823177337646, 37, 'in', 'decode', 1249, 1)
(141.61823177337646, 37, 'out', 'decode', 1250, 1)
(141.61829280853271, 62, 'in', 'decode', 500, 1)
(141.61829280853271, 62, 'out', 'decode', 501, 1)
(141.63514375686646, 40, 'in', 'decode', 3110, 1)
(141.63514375686646, 40, 'out', 'decode', 3111, 1)
(141.63520193099976, 52, 'in', 'decode', 677, 1)
(141.63520193099976, 52, 'out', 'decode', 678, 1)
(141.65149307250977, 55, 'in', 'decode', 603, 1)
(141.65149307250977, 55, 'out', 'decode', 604, 1)
(141.65155339241028, 56, 'in', 'decode', 517, 1)
(141.65155339241028, 56, 'out', 'decode', 518, 1)
(141.66722416877747, 57, 'in', 'decode', 704, 1)
(141.68403816223145, 58, 'in', 'decode', 608, 1)
(141.68403816223145, 58, 'out', 'decode', 609, 1)
(141.68410873413086, 60, 'in', 'decode', 862, 1)
(141.68410873413086, 60, 'out', 'decode', 863, 1)
(141.68410873413086, 61, 'in', 'decode', 684, 1)
(141.68410873413086, 61, 'out', 'decode', 685, 1)
(141.70047426223755, 37, 'in', 'decode', 1250, 1)
(141.70047426223755, 37, 'out', 'decode', 1251, 1)
(141.7005398273468, 62, 'in', 'decode', 501, 1)
(141.7005398273468, 62, 'out', 'decode', 502, 1)
(141.71741342544556, 40, 'in', 'decode', 3111, 1)
(141.71741342544556, 40, 'out', 'decode', 3112, 1)
(141.71747469902039, 52, 'in', 'decode', 678, 1)
(141.71747469902039, 52, 'out', 'decode', 679, 1)
(141.73377227783203, 55, 'in', 'decode', 604, 1)
(141.73377227783203, 55, 'out', 'decode', 605, 1)
(141.7338309288025, 56, 'in', 'decode', 518, 1)
(141.7338309288025, 56, 'out', 'decode', 519, 1)
(141.7494866847992, 58, 'in', 'decode', 609, 1)
(141.7494866847992, 58, 'out', 'decode', 610, 1)
(141.7659330368042, 60, 'in', 'decode', 863, 1)
(141.7659330368042, 60, 'out', 'decode', 864, 1)
(141.76599192619324, 61, 'in', 'decode', 685, 1)
(141.76599192619324, 61, 'out', 'decode', 686, 1)
(141.7824296951294, 37, 'in', 'decode', 1251, 1)
(141.7824296951294, 37, 'out', 'decode', 1252, 1)
(141.78249049186707, 62, 'in', 'decode', 502, 1)
(141.78249049186707, 62, 'out', 'decode', 503, 1)
(141.7994258403778, 40, 'in', 'decode', 3112, 1)
(141.7994258403778, 40, 'out', 'decode', 3113, 1)
(141.79948234558105, 52, 'in', 'decode', 679, 1)
(141.79948234558105, 52, 'out', 'decode', 680, 1)
(141.81578421592712, 55, 'in', 'decode', 605, 1)
(141.81578421592712, 55, 'out', 'decode', 606, 1)
(141.81584429740906, 56, 'in', 'decode', 519, 1)
(141.81584429740906, 56, 'out', 'decode', 520, 1)
(141.8313970565796, 58, 'in', 'decode', 610, 1)
(141.8313970565796, 58, 'out', 'decode', 611, 1)
(141.84781861305237, 60, 'in', 'decode', 864, 1)
(141.84781861305237, 60, 'out', 'decode', 865, 1)
(141.8478720188141, 61, 'in', 'decode', 686, 1)
(141.8478720188141, 61, 'out', 'decode', 687, 1)
(141.86427760124207, 37, 'in', 'decode', 1252, 1)
(141.86427760124207, 37, 'out', 'decode', 1253, 1)
(141.86433696746826, 62, 'in', 'decode', 503, 1)
(141.86433696746826, 62, 'out', 'decode', 504, 1)
(141.8812174797058, 40, 'in', 'decode', 3113, 1)
(141.8812174797058, 40, 'out', 'decode', 3114, 1)
(141.88126945495605, 52, 'in', 'decode', 680, 1)
(141.88126945495605, 52, 'out', 'decode', 681, 1)
(141.89758229255676, 55, 'in', 'decode', 606, 1)
(141.89758229255676, 55, 'out', 'decode', 607, 1)
(141.8976390361786, 56, 'in', 'decode', 520, 1)
(141.8976390361786, 56, 'out', 'decode', 521, 1)
(141.91319060325623, 58, 'in', 'decode', 611, 1)
(141.91319060325623, 58, 'out', 'decode', 612, 1)
(141.9295949935913, 60, 'in', 'decode', 865, 1)
(141.9295949935913, 60, 'out', 'decode', 866, 1)
(141.92964601516724, 61, 'in', 'decode', 687, 1)
(141.92964601516724, 61, 'out', 'decode', 688, 1)
(141.9460346698761, 37, 'in', 'decode', 1253, 1)
(141.9460346698761, 37, 'out', 'decode', 1254, 1)
(141.9460961818695, 62, 'in', 'decode', 504, 1)
(141.9460961818695, 62, 'out', 'decode', 505, 1)
(141.9629669189453, 40, 'in', 'decode', 3114, 1)
(141.9629669189453, 40, 'out', 'decode', 3115, 1)
(141.96303033828735, 52, 'in', 'decode', 681, 1)
(141.96303033828735, 52, 'out', 'decode', 682, 1)
(141.97933983802795, 55, 'in', 'decode', 607, 1)
(141.97933983802795, 55, 'out', 'decode', 608, 1)
(141.97939276695251, 56, 'in', 'decode', 521, 1)
(141.97939276695251, 56, 'out', 'decode', 522, 1)
(141.99498510360718, 58, 'in', 'decode', 612, 1)
(141.99498510360718, 58, 'out', 'decode', 613, 1)
(142.01134133338928, 60, 'in', 'decode', 866, 1)
(142.01134133338928, 60, 'out', 'decode', 867, 1)
(142.01140666007996, 61, 'in', 'decode', 688, 1)
(142.01140666007996, 61, 'out', 'decode', 689, 1)
(142.0277876853943, 37, 'in', 'decode', 1254, 1)
(142.0277876853943, 37, 'out', 'decode', 1255, 1)
(142.02784609794617, 62, 'in', 'decode', 505, 1)
(142.02784609794617, 62, 'out', 'decode', 506, 1)
(142.0449423789978, 40, 'in', 'decode', 3115, 1)
(142.0449423789978, 40, 'out', 'decode', 3116, 1)
(142.04500031471252, 52, 'in', 'decode', 682, 1)
(142.04500031471252, 52, 'out', 'decode', 683, 1)
(142.04500031471252, 55, 'in', 'decode', 608, 1)
(142.04500031471252, 55, 'out', 'decode', 609, 1)
(142.06052660942078, 56, 'in', 'decode', 522, 1)
(142.06052660942078, 56, 'out', 'decode', 523, 1)
(142.0768482685089, 58, 'in', 'decode', 613, 1)
(142.0768482685089, 58, 'out', 'decode', 614, 1)
(142.09331798553467, 60, 'in', 'decode', 867, 1)
(142.09331798553467, 60, 'out', 'decode', 868, 1)
(142.09337282180786, 61, 'in', 'decode', 689, 1)
(142.09337282180786, 61, 'out', 'decode', 690, 1)
(142.10976481437683, 37, 'in', 'decode', 1255, 1)
(142.10976481437683, 37, 'out', 'decode', 1256, 1)
(142.10983729362488, 62, 'in', 'decode', 506, 1)
(142.10983729362488, 62, 'out', 'decode', 507, 1)
(142.12692379951477, 40, 'in', 'decode', 3116, 1)
(142.12692379951477, 40, 'out', 'decode', 3117, 1)
(142.12697410583496, 52, 'in', 'decode', 683, 1)
(142.12697410583496, 52, 'out', 'decode', 684, 1)
(142.12697410583496, 55, 'in', 'decode', 609, 1)
(142.12697410583496, 55, 'out', 'decode', 610, 1)
(142.14255213737488, 56, 'in', 'decode', 523, 1)
(142.14255213737488, 56, 'out', 'decode', 524, 1)
(142.1581974029541, 58, 'in', 'decode', 614, 1)
(142.1581974029541, 58, 'out', 'decode', 615, 1)
(142.17504572868347, 60, 'in', 'decode', 868, 1)
(142.17504572868347, 60, 'out', 'decode', 869, 1)
(142.17510271072388, 61, 'in', 'decode', 690, 1)
(142.17510271072388, 61, 'out', 'decode', 691, 1)
(142.19153428077698, 37, 'in', 'decode', 1256, 1)
(142.19153428077698, 37, 'out', 'decode', 1257, 1)
(142.19158840179443, 62, 'in', 'decode', 507, 1)
(142.19158840179443, 62, 'out', 'decode', 508, 1)
(142.20867085456848, 40, 'in', 'decode', 3117, 1)
(142.20867085456848, 40, 'out', 'decode', 3118, 1)
(142.20873713493347, 52, 'in', 'decode', 684, 1)
(142.20873713493347, 52, 'out', 'decode', 685, 1)
(142.20873713493347, 55, 'in', 'decode', 610, 1)
(142.20873713493347, 55, 'out', 'decode', 611, 1)
(142.22435474395752, 56, 'in', 'decode', 524, 1)
(142.22435474395752, 56, 'out', 'decode', 525, 1)
(142.23993921279907, 58, 'in', 'decode', 615, 1)
(142.23993921279907, 58, 'out', 'decode', 616, 1)
(142.25637412071228, 60, 'in', 'decode', 869, 1)
(142.25637412071228, 60, 'out', 'decode', 870, 1)
(142.25643157958984, 61, 'in', 'decode', 691, 1)
(142.25643157958984, 61, 'out', 'decode', 692, 1)
(142.2728569507599, 37, 'in', 'decode', 1257, 1)
(142.2728569507599, 37, 'out', 'decode', 1258, 1)
(142.27291417121887, 62, 'in', 'decode', 508, 1)
(142.27291417121887, 62, 'out', 'decode', 509, 1)
(142.28999876976013, 40, 'in', 'decode', 3118, 1)
(142.28999876976013, 40, 'out', 'decode', 3119, 1)
(142.2900652885437, 52, 'in', 'decode', 685, 1)
(142.2900652885437, 52, 'out', 'decode', 686, 1)
(142.2900652885437, 55, 'in', 'decode', 611, 1)
(142.2900652885437, 55, 'out', 'decode', 612, 1)
(142.30637860298157, 56, 'in', 'decode', 525, 1)
(142.30637860298157, 56, 'out', 'decode', 526, 1)
(142.30644178390503, 58, 'in', 'decode', 616, 1)
(142.30644178390503, 58, 'out', 'decode', 617, 1)
(142.3227894306183, 60, 'in', 'decode', 870, 1)
(142.3227894306183, 60, 'out', 'decode', 871, 1)
(142.32284259796143, 61, 'in', 'decode', 692, 1)
(142.32284259796143, 61, 'out', 'decode', 693, 1)
(142.33842492103577, 37, 'in', 'decode', 1258, 1)
(142.33842492103577, 37, 'out', 'decode', 1259, 1)
(142.35417532920837, 62, 'in', 'decode', 509, 1)
(142.35417532920837, 62, 'out', 'decode', 510, 1)
(142.37008261680603, 40, 'in', 'decode', 3119, 1)
(142.37008261680603, 40, 'out', 'decode', 3120, 1)
(142.38650035858154, 52, 'in', 'decode', 686, 1)
(142.38650035858154, 52, 'out', 'decode', 687, 1)
(142.38655710220337, 55, 'in', 'decode', 612, 1)
(142.38655710220337, 55, 'out', 'decode', 613, 1)
(142.40284729003906, 56, 'in', 'decode', 526, 1)
(142.40284729003906, 56, 'out', 'decode', 527, 1)
(142.40289878845215, 58, 'in', 'decode', 617, 1)
(142.40289878845215, 58, 'out', 'decode', 618, 1)
(142.4185721874237, 60, 'in', 'decode', 871, 1)
(142.4185721874237, 60, 'out', 'decode', 872, 1)
(142.4343912601471, 61, 'in', 'decode', 693, 1)
(142.4343912601471, 61, 'out', 'decode', 694, 1)
(142.45004868507385, 37, 'in', 'decode', 1259, 1)
(142.45004868507385, 37, 'out', 'decode', 1260, 1)
(142.46551084518433, 62, 'in', 'decode', 510, 1)
(142.46551084518433, 62, 'out', 'decode', 511, 1)
(142.48136615753174, 40, 'in', 'decode', 3120, 1)
(142.48136615753174, 40, 'out', 'decode', 3121, 1)
(142.49773979187012, 52, 'in', 'decode', 687, 1)
(142.49773979187012, 52, 'out', 'decode', 688, 1)
(142.4977970123291, 55, 'in', 'decode', 613, 1)
(142.4977970123291, 55, 'out', 'decode', 614, 1)
(142.51410913467407, 56, 'in', 'decode', 527, 1)
(142.51410913467407, 56, 'out', 'decode', 528, 1)
(142.51415944099426, 58, 'in', 'decode', 618, 1)
(142.51415944099426, 58, 'out', 'decode', 619, 1)
(142.52974271774292, 60, 'in', 'decode', 872, 1)
(142.52974271774292, 60, 'out', 'decode', 873, 1)
(142.5462212562561, 37, 'in', 'decode', 1260, 1)
(142.5462212562561, 37, 'out', 'decode', 1261, 1)
(142.54628229141235, 61, 'in', 'decode', 694, 1)
(142.54628229141235, 61, 'out', 'decode', 695, 1)
(142.5616488456726, 62, 'in', 'decode', 511, 1)
(142.5616488456726, 62, 'out', 'decode', 512, 1)
(142.5774655342102, 40, 'in', 'decode', 3121, 1)
(142.5774655342102, 40, 'out', 'decode', 3122, 1)
(142.5939486026764, 52, 'in', 'decode', 688, 1)
(142.5939486026764, 52, 'out', 'decode', 689, 1)
(142.59400939941406, 55, 'in', 'decode', 614, 1)
(142.59400939941406, 55, 'out', 'decode', 615, 1)
(142.61047053337097, 56, 'in', 'decode', 528, 1)
(142.61047053337097, 56, 'out', 'decode', 529, 1)
(142.610533952713, 58, 'in', 'decode', 619, 1)
(142.610533952713, 58, 'out', 'decode', 620, 1)
(142.610533952713, 60, 'in', 'decode', 873, 1)
(142.610533952713, 60, 'out', 'decode', 874, 1)
(142.62694478034973, 37, 'in', 'decode', 1261, 1)
(142.62694478034973, 37, 'out', 'decode', 1262, 1)
(142.62701153755188, 61, 'in', 'decode', 695, 1)
(142.62701153755188, 61, 'out', 'decode', 696, 1)
(142.64240980148315, 62, 'in', 'decode', 512, 1)
(142.64240980148315, 62, 'out', 'decode', 513, 1)
(142.65824174880981, 40, 'in', 'decode', 3122, 1)
(142.65824174880981, 40, 'out', 'decode', 3123, 1)
(142.67623805999756, 52, 'in', 'decode', 689, 1)
(142.67623805999756, 52, 'out', 'decode', 690, 1)
(142.67629313468933, 55, 'in', 'decode', 615, 1)
(142.67629313468933, 55, 'out', 'decode', 616, 1)
(142.69246077537537, 56, 'in', 'decode', 529, 1)
(142.69246077537537, 56, 'out', 'decode', 530, 1)
(142.70912194252014, 58, 'in', 'decode', 620, 1)
(142.70912194252014, 58, 'out', 'decode', 621, 1)
(142.70917963981628, 60, 'in', 'decode', 874, 1)
(142.70917963981628, 60, 'out', 'decode', 875, 1)
(142.725604057312, 37, 'in', 'decode', 1262, 1)
(142.725604057312, 37, 'out', 'decode', 1263, 1)
(142.72566175460815, 61, 'in', 'decode', 696, 1)
(142.72566175460815, 61, 'out', 'decode', 697, 1)
(142.74123978614807, 62, 'in', 'decode', 513, 1)
(142.74123978614807, 62, 'out', 'decode', 514, 1)
(142.7570595741272, 40, 'in', 'decode', 3123, 1)
(142.7570595741272, 40, 'out', 'decode', 3124, 1)
(142.77346277236938, 52, 'in', 'decode', 690, 1)
(142.77346277236938, 52, 'out', 'decode', 691, 1)
(142.7735240459442, 55, 'in', 'decode', 616, 1)
(142.7735240459442, 55, 'out', 'decode', 617, 1)
(142.7890932559967, 56, 'in', 'decode', 530, 1)
(142.7890932559967, 56, 'out', 'decode', 531, 1)
(142.80549263954163, 58, 'in', 'decode', 621, 1)
(142.80549263954163, 58, 'out', 'decode', 622, 1)
(142.8055453300476, 60, 'in', 'decode', 875, 1)
(142.8055453300476, 60, 'out', 'decode', 876, 1)
(142.82203125953674, 37, 'in', 'decode', 1263, 1)
(142.82203125953674, 37, 'out', 'decode', 1264, 1)
(142.82208728790283, 61, 'in', 'decode', 697, 1)
(142.82208728790283, 61, 'out', 'decode', 698, 1)
(142.83762431144714, 62, 'in', 'decode', 514, 1)
(142.83762431144714, 62, 'out', 'decode', 515, 1)
(142.85344433784485, 40, 'in', 'decode', 3124, 1)
(142.85344433784485, 40, 'out', 'decode', 3125, 1)
(142.86987829208374, 52, 'in', 'decode', 691, 1)
(142.86987829208374, 52, 'out', 'decode', 692, 1)
(142.86993789672852, 55, 'in', 'decode', 617, 1)
(142.86993789672852, 55, 'out', 'decode', 618, 1)
(142.88542222976685, 56, 'in', 'decode', 531, 1)
(142.88542222976685, 56, 'out', 'decode', 532, 1)
(142.90184664726257, 58, 'in', 'decode', 622, 1)
(142.90184664726257, 58, 'out', 'decode', 623, 1)
(142.90190482139587, 60, 'in', 'decode', 876, 1)
(142.90190482139587, 60, 'out', 'decode', 877, 1)
(142.91749334335327, 37, 'in', 'decode', 1264, 1)
(142.91749334335327, 37, 'out', 'decode', 1265, 1)
(142.93305850028992, 61, 'in', 'decode', 698, 1)
(142.93305850028992, 61, 'out', 'decode', 699, 1)
(142.94864773750305, 62, 'in', 'decode', 515, 1)
(142.94864773750305, 62, 'out', 'decode', 516, 1)
(142.96446180343628, 40, 'in', 'decode', 3125, 1)
(142.96446180343628, 40, 'out', 'decode', 3126, 1)
(142.98085761070251, 52, 'in', 'decode', 692, 1)
(142.98085761070251, 52, 'out', 'decode', 693, 1)
(142.98092198371887, 55, 'in', 'decode', 618, 1)
(142.98092198371887, 55, 'out', 'decode', 619, 1)
(142.997416973114, 56, 'in', 'decode', 532, 1)
(142.997416973114, 56, 'out', 'decode', 533, 1)
(142.997474193573, 58, 'in', 'decode', 623, 1)
(142.997474193573, 58, 'out', 'decode', 624, 1)
(142.997474193573, 60, 'in', 'decode', 877, 1)
(142.997474193573, 60, 'out', 'decode', 878, 1)
(143.01309990882874, 37, 'in', 'decode', 1265, 1)
(143.01309990882874, 37, 'out', 'decode', 1266, 1)
(143.02867317199707, 61, 'in', 'decode', 699, 1)
(143.02867317199707, 61, 'out', 'decode', 700, 1)
(143.04429721832275, 62, 'in', 'decode', 516, 1)
(143.04429721832275, 62, 'out', 'decode', 517, 1)
(143.06021642684937, 40, 'in', 'decode', 3126, 1)
(143.06021642684937, 40, 'out', 'decode', 3127, 1)
(143.07660293579102, 52, 'in', 'decode', 693, 1)
(143.07660293579102, 52, 'out', 'decode', 694, 1)
(143.07666206359863, 55, 'in', 'decode', 619, 1)
(143.07666206359863, 55, 'out', 'decode', 620, 1)
(143.09311890602112, 56, 'in', 'decode', 533, 1)
(143.09311890602112, 56, 'out', 'decode', 534, 1)
(143.09317088127136, 58, 'in', 'decode', 624, 1)
(143.09317088127136, 58, 'out', 'decode', 625, 1)
(143.09317088127136, 60, 'in', 'decode', 878, 1)
(143.09317088127136, 60, 'out', 'decode', 879, 1)
(143.10881233215332, 37, 'in', 'decode', 1266, 1)
(143.10881233215332, 37, 'out', 'decode', 1267, 1)
(143.12447452545166, 61, 'in', 'decode', 700, 1)
(143.12447452545166, 61, 'out', 'decode', 701, 1)
(143.14015102386475, 62, 'in', 'decode', 517, 1)
(143.14015102386475, 62, 'out', 'decode', 518, 1)
(143.15603733062744, 40, 'in', 'decode', 3127, 1)
(143.15603733062744, 40, 'out', 'decode', 3128, 1)
(143.1716594696045, 52, 'in', 'decode', 694, 1)
(143.1716594696045, 52, 'out', 'decode', 695, 1)
(143.18723344802856, 55, 'in', 'decode', 620, 1)
(143.18723344802856, 55, 'out', 'decode', 621, 1)
(143.20377111434937, 56, 'in', 'decode', 534, 1)
(143.20377111434937, 56, 'out', 'decode', 535, 1)
(143.20382833480835, 58, 'in', 'decode', 625, 1)
(143.20382833480835, 58, 'out', 'decode', 626, 1)
(143.20382833480835, 60, 'in', 'decode', 879, 1)
(143.20382833480835, 60, 'out', 'decode', 880, 1)
(143.21945023536682, 37, 'in', 'decode', 1267, 1)
(143.21945023536682, 37, 'out', 'decode', 1268, 1)
(143.23505473136902, 61, 'in', 'decode', 701, 1)
(143.23505473136902, 61, 'out', 'decode', 702, 1)
(143.2520124912262, 40, 'in', 'decode', 3128, 1)
(143.2520124912262, 40, 'out', 'decode', 3129, 1)
(143.25206518173218, 62, 'in', 'decode', 518, 1)
(143.25206518173218, 62, 'out', 'decode', 519, 1)
(143.2676100730896, 52, 'in', 'decode', 695, 1)
(143.2676100730896, 52, 'out', 'decode', 696, 1)
(143.2831699848175, 55, 'in', 'decode', 621, 1)
(143.2831699848175, 55, 'out', 'decode', 622, 1)
(143.29970169067383, 56, 'in', 'decode', 535, 1)
(143.29970169067383, 56, 'out', 'decode', 536, 1)
(143.29975485801697, 58, 'in', 'decode', 626, 1)
(143.29975485801697, 58, 'out', 'decode', 627, 1)
(143.29975485801697, 60, 'in', 'decode', 880, 1)
(143.29975485801697, 60, 'out', 'decode', 881, 1)
(143.31622457504272, 37, 'in', 'decode', 1268, 1)
(143.31622457504272, 37, 'out', 'decode', 1269, 1)
(143.31628561019897, 61, 'in', 'decode', 702, 1)
(143.31628561019897, 61, 'out', 'decode', 703, 1)
(143.3331482410431, 40, 'in', 'decode', 3129, 1)
(143.3331482410431, 40, 'out', 'decode', 3130, 1)
(143.3332073688507, 62, 'in', 'decode', 519, 1)
(143.3332073688507, 62, 'out', 'decode', 520, 1)
(143.3487946987152, 52, 'in', 'decode', 696, 1)
(143.3487946987152, 52, 'out', 'decode', 697, 1)
(143.36436009407043, 55, 'in', 'decode', 622, 1)
(143.36436009407043, 55, 'out', 'decode', 623, 1)
(143.38007283210754, 56, 'in', 'decode', 536, 1)
(143.38007283210754, 56, 'out', 'decode', 537, 1)
(143.3964455127716, 58, 'in', 'decode', 627, 1)
(143.3964455127716, 58, 'out', 'decode', 628, 1)
(143.39649748802185, 60, 'in', 'decode', 881, 1)
(143.39649748802185, 60, 'out', 'decode', 882, 1)
(143.41292476654053, 37, 'in', 'decode', 1269, 1)
(143.41292476654053, 37, 'out', 'decode', 1270, 1)
(143.4129819869995, 61, 'in', 'decode', 703, 1)
(143.4129819869995, 61, 'out', 'decode', 704, 1)
(143.4298825263977, 40, 'in', 'decode', 3130, 1)
(143.4298825263977, 40, 'out', 'decode', 3131, 1)
(143.42994356155396, 62, 'in', 'decode', 520, 1)
(143.42994356155396, 62, 'out', 'decode', 521, 1)
(143.44548726081848, 52, 'in', 'decode', 697, 1)
(143.44548726081848, 52, 'out', 'decode', 698, 1)
(143.4610800743103, 55, 'in', 'decode', 623, 1)
(143.4610800743103, 55, 'out', 'decode', 624, 1)
(143.47670364379883, 56, 'in', 'decode', 537, 1)
(143.47670364379883, 56, 'out', 'decode', 538, 1)
(143.49313044548035, 58, 'in', 'decode', 628, 1)
(143.49313044548035, 58, 'out', 'decode', 629, 1)
(143.49318599700928, 60, 'in', 'decode', 882, 1)
(143.49318599700928, 60, 'out', 'decode', 883, 1)
(143.50960779190063, 37, 'in', 'decode', 1270, 1)
(143.50960779190063, 37, 'out', 'decode', 1271, 1)
(143.5096619129181, 61, 'in', 'decode', 704, 1)
(143.5096619129181, 61, 'out', 'decode', 705, 1)
(143.52653741836548, 40, 'in', 'decode', 3131, 1)
(143.52653741836548, 40, 'out', 'decode', 3132, 1)
(143.52659702301025, 62, 'in', 'decode', 521, 1)
(143.52659702301025, 62, 'out', 'decode', 522, 1)
(143.54298281669617, 52, 'in', 'decode', 698, 1)
(143.54298281669617, 52, 'out', 'decode', 699, 1)
(143.5430359840393, 55, 'in', 'decode', 624, 1)
(143.5430359840393, 55, 'out', 'decode', 625, 1)
(143.55858087539673, 56, 'in', 'decode', 538, 1)
(143.55858087539673, 56, 'out', 'decode', 539, 1)
(143.57507467269897, 58, 'in', 'decode', 629, 1)
(143.57507467269897, 58, 'out', 'decode', 630, 1)
(143.57512712478638, 60, 'in', 'decode', 883, 1)
(143.57512712478638, 60, 'out', 'decode', 884, 1)
(143.59155344963074, 37, 'in', 'decode', 1271, 1)
(143.59155344963074, 37, 'out', 'decode', 1272, 1)
(143.59160566329956, 61, 'in', 'decode', 705, 1)
(143.59160566329956, 61, 'out', 'decode', 706, 1)
(143.6084475517273, 40, 'in', 'decode', 3132, 1)
(143.6084475517273, 40, 'out', 'decode', 3133, 1)
(143.60849952697754, 62, 'in', 'decode', 522, 1)
(143.60849952697754, 62, 'out', 'decode', 523, 1)
(143.62481808662415, 52, 'in', 'decode', 699, 1)
(143.62481808662415, 52, 'out', 'decode', 700, 1)
(143.62487483024597, 55, 'in', 'decode', 625, 1)
(143.62487483024597, 55, 'out', 'decode', 626, 1)
(143.6404139995575, 56, 'in', 'decode', 539, 1)
(143.6404139995575, 56, 'out', 'decode', 540, 1)
(143.65598559379578, 58, 'in', 'decode', 630, 1)
(143.65598559379578, 58, 'out', 'decode', 631, 1)
(143.67161560058594, 60, 'in', 'decode', 884, 1)
(143.67161560058594, 60, 'out', 'decode', 885, 1)
(143.6880578994751, 37, 'in', 'decode', 1272, 1)
(143.6880578994751, 37, 'out', 'decode', 1273, 1)
(143.6881387233734, 61, 'in', 'decode', 706, 1)
(143.6881387233734, 61, 'out', 'decode', 707, 1)
(143.70499396324158, 40, 'in', 'decode', 3133, 1)
(143.70499396324158, 40, 'out', 'decode', 3134, 1)
(143.7050585746765, 62, 'in', 'decode', 523, 1)
(143.7050585746765, 62, 'out', 'decode', 524, 1)
(143.7214071750641, 52, 'in', 'decode', 700, 1)
(143.7214071750641, 52, 'out', 'decode', 701, 1)
(143.72146129608154, 55, 'in', 'decode', 626, 1)
(143.72146129608154, 55, 'out', 'decode', 627, 1)
(143.7369647026062, 56, 'in', 'decode', 540, 1)
(143.7369647026062, 56, 'out', 'decode', 541, 1)
(143.7525885105133, 58, 'in', 'decode', 631, 1)
(143.7525885105133, 58, 'out', 'decode', 632, 1)
(143.76820421218872, 60, 'in', 'decode', 885, 1)
(143.76820421218872, 60, 'out', 'decode', 886, 1)
(143.78467392921448, 37, 'in', 'decode', 1273, 1)
(143.78467392921448, 37, 'out', 'decode', 1274, 1)
(143.7847282886505, 61, 'in', 'decode', 707, 1)
(143.7847282886505, 61, 'out', 'decode', 708, 1)
(143.80163669586182, 40, 'in', 'decode', 3134, 1)
(143.80163669586182, 40, 'out', 'decode', 3135, 1)
(143.80169916152954, 62, 'in', 'decode', 524, 1)
(143.80169916152954, 62, 'out', 'decode', 525, 1)
(143.8181872367859, 52, 'in', 'decode', 701, 1)
(143.8181872367859, 52, 'out', 'decode', 702, 1)
(143.81825041770935, 55, 'in', 'decode', 627, 1)
(143.81825041770935, 55, 'out', 'decode', 628, 1)
(143.81825041770935, 56, 'in', 'decode', 541, 1)
(143.81825041770935, 56, 'out', 'decode', 542, 1)
(143.8337745666504, 58, 'in', 'decode', 632, 1)
(143.8337745666504, 58, 'out', 'decode', 633, 1)
(143.84938859939575, 60, 'in', 'decode', 886, 1)
